ContractPVCName,ResidenceBuildingTypeCode,MonthlyDeviceNumber,TotalOctetReceived,TotalOctetTransmitted,Gender,ReAgreementYesNo,TransferYesNo,WifiSubscriptionYesNo,SalesSmallYesNo,InternetCount,WingsCount,MaxServiceAfscrbPassoverPeriod,MinAgreementExpirationRemainingMonthCount,MaxGeneralConsultationCount,MaxQualityConsultationCount,MaxTermConsultationCount,MaxSaleConsultationCount,MaxFeeConsultationCount,MaxEtcConsultationCount,InternetProductName,AgeGroup,iptv_yn
울산,아파트,9,17216535927,3049334925,M,N,Y,Y,N,1,0,187,0,0,0,0,0,0,0,기가,50대,Y
인천,아파트,9,37593937836,1319308633,M,Y,Y,Y,N,1,0,116,0,0,0,0,0,0,0,기가라이트,40대,Y
울산,단독주택,9,29326350940,1262972772,M,N,Y,Y,N,1,0,8,29,0,0,0,0,0,0,기가라이트,60대,Y
광주,아파트,9,1.09E+11,7827381870,F,N,Y,Y,N,1,0,15,22,0,0,0,0,0,0,기가라이트,50대,Y
경기,공동주택,9,3.16E+11,2676927139,M,N,Y,Y,Unknown,1,0,120,0,0,0,0,0,0,0,기가라이트,50대,N
대구,아파트,9,15973751836,3956975481,M,N,Y,Y,N,1,0,16,21,0,0,0,0,0,0,기가라이트,40대,Y
전북,아파트,9,17797117476,624539042,M,N,Y,Y,N,1,0,11,26,0,0,0,0,0,0,광랜,40대,N
인천,아파트,9,17352436368,590758325,F,N,Y,Y,N,1,0,31,6,0,0,1,0,0,0,광랜,60대,N
울산,단독주택,9,1.99E+11,22055722086,M,N,Y,Y,N,1,0,15,22,0,0,0,0,0,0,기가라이트,40대,Y
충남,아파트,9,21693618010,908915128,M,Y,Y,Y,N,1,0,115,0,0,0,0,0,0,0,기가라이트,30대,Y
경기,아파트,9,91048415825,5985635178,M,N,Y,Y,N,1,0,50,0,0,0,1,0,0,0,기가라이트,50대,Y
경남,아파트,9,86197949127,5212234530,M,N,Y,Y,N,1,0,79,0,0,0,0,0,0,0,기가라이트,60대,Y
인천,아파트,9,2737229550,147815534,F,N,Y,Y,N,1,0,25,12,0,0,0,0,0,0,광랜,60대,Y
인천,아파트,9,53940966189,40358027491,M,N,Y,Y,N,1,0,17,20,0,0,0,0,0,0,기가라이트,20대,N
울산,일반건물,9,25365133179,3152614135,F,N,Y,Y,N,1,0,16,21,0,0,0,0,0,0,광랜,70대,Y
경기,아파트,9,81370097960,22793300261,M,N,Y,Y,N,1,0,25,12,0,0,0,0,0,0,광랜,40대,N
경기,공동주택,9,34155125437,482180363,F,N,Y,Y,N,1,1,9,28,0,0,0,0,0,0,광랜,40대,Y
부산,일반건물,9,4639331674,96958696954,F,Y,Y,Y,N,1,0,96,28,1,1,0,0,0,1,기가라이트,70대,Y
전남,아파트,9,61646310384,4754939579,F,N,Y,Y,Unknown,1,0,192,0,1,0,0,0,0,0,기가라이트,70대,Y
전북,단독주택,9,26391066318,798589443,M,N,Y,Y,N,1,0,15,22,0,0,0,0,0,0,광랜,50대,Y
서울,단독주택,9,76515330056,14301758736,F,N,Y,Y,N,1,0,29,9,0,0,0,0,0,0,광랜,30대,N
충남,아파트,9,98022829714,4930161168,F,Y,Y,Y,N,1,0,90,32,0,0,0,0,0,0,기가라이트,40대,Y
서울,아파트,9,49279683961,5476299468,M,N,Y,Y,N,1,0,8,29,0,0,0,0,0,0,기가라이트,40대,Y
경기,아파트,9,35896877858,2794739775,M,N,Y,Y,N,1,1,10,27,0,0,0,0,0,0,기가,60대,Y
경북,일반건물,9,44488665079,20849080131,F,N,Y,Y,N,1,0,29,8,0,0,0,0,0,0,광랜,20대,N
전북,단독주택,9,47111145089,1448188282,M,N,Y,Y,N,1,0,20,17,0,0,0,0,0,0,기가라이트,50대,Y
인천,아파트,9,19597654342,2959376490,F,N,Y,Y,N,1,1,9,28,0,0,0,0,0,0,기가라이트,40대,Y
충북,아파트,9,55842804334,888661053,M,N,Y,Y,N,1,1,2,35,0,0,0,0,0,0,기가,30대,Y
충북,아파트,9,1.25E+11,3451840980,F,N,Y,Y,N,1,0,21,16,0,0,0,0,0,0,기가라이트,30대,Y
대전,아파트,9,14288524325,1.62E+11,F,Y,Y,Y,N,1,0,117,0,0,0,0,0,0,0,광랜,60대,Y
경기,공동주택,9,1.01E+11,23337558736,F,N,Y,Y,N,1,0,78,0,0,0,0,0,0,0,기가,60대,Y
서울,아파트,9,40028706952,913467203,F,Y,Y,Y,Unknown,1,0,297,0,0,0,0,0,0,0,광랜,60대,N
충북,아파트,9,23926849373,3289849509,M,N,Y,Y,N,1,0,13,24,0,0,0,0,0,0,광랜,40대,Y
경기,공동주택,9,95655937330,2567091901,M,Y,Y,Y,Unknown,1,0,118,0,0,0,0,0,0,0,기가라이트,30대,Y
경기,아파트,9,1.44E+11,10102331677,M,Y,Y,Y,N,1,0,74,17,0,0,0,0,0,0,기가라이트,40대,Y
전북,아파트,9,3040903253,54688760,M,N,Y,Y,N,1,0,22,15,0,0,0,0,0,0,기가라이트,70대,Y
전남,단독주택,9,19809110737,2364783229,M,Y,Y,Y,N,1,0,95,0,0,0,0,0,0,0,기가라이트,70대,Y
경기,아파트,9,9608539901,117298514,F,N,N,Y,N,1,0,34,3,0,0,0,0,0,0,기가,30대,Y
경기,공동주택,9,21327482325,2766184530,F,N,Y,Y,N,1,0,9,28,0,0,0,0,0,0,광랜,30대,N
인천,아파트,9,34486158807,2401521720,F,N,Y,Y,N,1,0,23,14,0,0,0,0,0,0,기가,30대,Y
경기,공동주택,9,26789762960,1034218891,F,N,Y,Y,N,1,0,31,6,0,0,0,0,0,0,광랜,50대,Y
대구,아파트,9,156135607,205093888,M,Y,Y,Y,Unknown,1,0,252,0,0,0,0,0,0,0,기가라이트,40대,Y
서울,아파트,9,16157961150,3.24E+11,M,Y,Y,Y,N,1,0,48,23,0,0,0,0,0,0,기가라이트,50대,Y
인천,아파트,9,49420721674,9729977260,M,Y,Y,Y,N,1,1,76,20,0,0,0,0,0,0,기가라이트,50대,Y
경남,일반건물,9,2645073275,26082974,F,N,Y,Y,N,1,0,41,0,0,0,0,0,0,0,광랜,40대,N
인천,아파트,9,3.52E+11,1.40E+11,M,Y,N,Y,Unknown,1,0,202,0,0,0,0,0,0,0,기가라이트,50대,Y
경남,아파트,9,2416657356,41722518131,F,N,Y,Y,N,1,0,104,0,0,0,0,0,0,0,기가라이트,40대,Y
인천,일반건물,9,33411749539,1779153433,F,N,Y,Y,N,1,0,42,0,0,0,0,0,0,0,기가라이트,20대,Y
경남,아파트,9,4465182144,1606640813,M,N,Y,Y,N,1,1,49,0,0,0,0,0,0,0,기가라이트,50대,Y
경기,아파트,9,80147319925,21732183595,F,N,Y,Y,N,1,0,3,34,0,0,0,0,1,0,기가라이트,30대,N
대구,아파트,9,18520958654,884696314,F,N,Y,Y,N,1,0,35,0,0,0,0,0,0,0,기가라이트,40대,Y
울산,공동주택,9,42663870479,8677755879,M,N,Y,Y,N,1,0,38,0,0,0,0,0,0,0,기가라이트,20대,N
충남,아파트,9,87163313729,4839125919,F,N,Y,Y,N,1,0,25,12,0,0,0,0,0,0,기가라이트,60대,Y
전북,아파트,9,41204202513,828959504,M,N,Y,Y,N,1,1,5,32,0,0,0,0,0,1,기가,40대,Y
대구,아파트,9,937706850,21160879933,M,N,Y,Y,Y,1,0,52,0,0,1,0,0,0,0,기가,40대,Y
경기,아파트,9,1.30E+11,6650575420,M,N,Y,Y,N,1,0,26,11,0,0,0,0,0,0,기가라이트,30대,Y
충북,단독주택,9,46617450186,3394483761,M,N,Y,Y,N,1,0,1,36,0,0,0,0,0,0,기가라이트,50대,N
충남,아파트,9,87874330475,3667057306,F,N,Y,Y,N,1,0,6,31,0,0,0,0,0,0,기가라이트,50대,Y
전남,단독주택,9,17988852924,253563795,F,N,Y,Y,N,1,0,11,26,0,0,0,0,0,0,광랜,40대,Y
전북,일반건물,9,22085202832,593962613,M,N,Y,Y,N,1,0,8,29,0,0,0,0,0,0,광랜,40대,N
경기,아파트,9,98782936685,826069166,M,N,Y,Y,N,1,0,82,0,0,0,0,0,0,0,기가라이트,40대,N
전북,아파트,9,7971679663,811390211,F,N,Y,Y,N,1,0,31,6,0,0,0,0,0,0,광랜,50대,Y
경기,아파트,9,15983395873,866602549,F,N,Y,Y,N,1,0,30,7,0,0,0,0,0,0,기가라이트,50대,Y
경기,아파트,9,74192518326,4385924703,F,N,Y,Y,N,1,0,14,23,0,0,0,0,0,0,기가라이트,30대,Y
대구,아파트,9,17689090513,505718045,F,N,Y,Y,N,1,0,13,24,0,0,0,0,0,0,기가라이트,40대,N
경남,아파트,9,1.09E+11,3.99E+11,M,Y,Y,Y,N,1,0,89,0,0,0,0,0,0,0,기가라이트,50대,Y
충북,아파트,9,28653670894,1525286211,F,N,Y,Y,N,1,1,22,15,0,0,0,0,0,0,기가라이트,50대,Y
경기,아파트,9,1.31E+11,58815249563,F,Y,Y,Y,N,1,0,81,0,1,0,0,0,0,1,기가라이트,50대,Y
서울,아파트,9,13769141220,1.53E+11,M,N,Y,Y,Y,1,0,59,0,0,0,0,0,0,0,기가라이트,50대,Y
경기,아파트,9,27872129470,482660388,F,N,Y,Y,N,1,0,8,29,0,0,0,0,0,0,기가라이트,30대,Y
서울,공동주택,9,74087936557,18499182404,M,N,Y,Y,N,1,0,6,31,0,0,0,0,0,0,기가라이트,30대,Y
인천,아파트,9,8821502901,25585130969,M,N,Y,Y,N,1,0,94,0,0,0,0,0,0,0,기가라이트,40대,Y
인천,공동주택,9,30818286083,2155793182,F,N,N,Y,N,1,1,44,0,0,0,0,0,0,0,기가라이트,60대,Y
경기,아파트,9,13861377752,1.69E+11,M,Y,Y,Y,N,1,0,77,0,0,0,0,0,0,0,기가라이트,50대,Y
부산,공동주택,9,97375063778,3698438776,M,N,Y,Y,N,1,0,12,25,0,0,0,0,0,0,기가라이트,20대,Y
서울,단독주택,9,12298998279,2598585610,M,Y,N,Y,Unknown,1,0,138,0,0,0,0,0,0,0,광랜,50대,Y
강원,아파트,9,15990973292,710805094,F,N,Y,Y,N,1,0,25,12,0,0,0,0,0,0,기가라이트,70대,Y
경기,아파트,9,11581652327,1.36E+11,M,N,Y,Y,N,1,0,100,0,0,0,0,0,0,0,기가라이트,30대,Y
전북,아파트,9,92587666448,1689798116,F,N,Y,Y,N,1,0,3,34,0,0,0,0,0,0,기가라이트,40대,Y
대구,아파트,9,6468494832,230000510,F,N,Y,Y,N,1,0,35,2,0,0,1,0,0,0,기가라이트,80대,Y
경남,일반건물,9,17495151301,505639816,F,N,Y,Y,N,1,0,27,10,0,0,0,0,1,0,기가라이트,40대,Y
경남,단독주택,9,18028866357,557439951,F,N,N,Y,N,1,0,41,0,0,0,0,0,0,0,기가라이트,30대,Y
경기,아파트,9,2.93E+11,23837857616,F,N,Y,Y,N,1,1,27,10,0,0,0,0,0,0,기가라이트,60대,Y
경기,아파트,9,66440531696,12946574631,F,N,Y,Y,N,1,0,20,17,0,0,0,0,0,0,광랜,60대,Y
서울,공동주택,9,79597497248,1008891269,F,N,Y,Y,N,1,0,2,35,0,0,0,0,0,0,기가라이트,40대,Y
서울,일반건물,9,81371639237,4728560898,M,Y,Y,Y,N,1,0,210,8,0,0,0,0,0,0,기가라이트,40대,Y
서울,일반건물,9,2.54E+11,7814761515,F,N,Y,Y,N,1,0,59,0,0,0,0,0,0,0,기가라이트,40대,N
인천,단독주택,9,1.25E+11,12272709205,F,N,Y,Y,N,1,0,5,32,0,0,0,0,0,0,기가라이트,20대,Y
서울,일반건물,9,25138337158,1614852239,F,N,Y,Y,N,1,0,43,0,0,0,0,0,0,0,기가라이트,30대,Y
전북,아파트,9,37346736532,1187022756,F,N,Y,Y,Unknown,1,0,145,0,0,0,0,0,0,0,광랜,80대,Y
서울,공동주택,9,62221147860,3931268248,F,Y,Y,Y,N,1,1,89,9,0,0,0,0,0,0,기가,30대,Y
전남,아파트,9,92538014472,1454476511,M,Y,Y,Y,N,1,0,65,7,0,0,0,0,0,0,기가라이트,70대,Y
서울,아파트,9,29521066023,704825992,M,N,Y,Y,N,1,0,21,16,0,0,0,0,0,0,기가라이트,20대,N
대구,아파트,9,32352726386,1733188709,M,N,Y,Y,N,1,0,23,15,0,0,0,0,0,0,광랜,30대,N
경기,아파트,9,1.31E+11,7974688718,M,N,Y,Y,N,1,0,4,33,0,0,0,0,0,0,기가라이트,40대,Y
충남,공동주택,9,1.69E+11,8722267642,F,N,Y,Y,N,1,0,10,27,0,0,0,0,0,0,기가라이트,50대,Y
울산,아파트,9,36298893918,851754198,M,Y,Y,Y,Unknown,1,0,281,0,0,0,0,0,0,0,기가라이트,60대,N
부산,아파트,9,17534715997,2642707174,F,Y,Y,Y,N,1,0,126,0,0,1,0,0,0,0,광랜,70대,Y
경기,일반건물,9,1299901171,11858784774,F,Y,Y,Y,N,1,0,80,0,0,0,0,0,0,1,광랜,60대,Y
경기,아파트,9,15362487791,601671011,F,N,Y,Y,N,1,0,25,12,0,0,0,0,0,0,광랜,60대,Y
대구,단독주택,9,38054703562,6481042870,M,N,Y,Y,N,1,0,38,0,0,0,0,0,0,0,광랜,30대,N
부산,아파트,9,65190459115,1.18E+11,M,N,Y,Y,N,1,0,16,21,0,0,0,0,0,0,광랜,60대,N
대구,아파트,9,2.60E+11,4501268459,M,Y,Y,Y,N,1,0,197,0,0,0,0,0,0,0,기가,50대,Y
경기,일반건물,9,9727674079,281764562,M,N,Y,Y,N,1,0,21,16,0,0,0,0,0,0,광랜,20대,N
충남,아파트,9,84616704144,4904828256,M,N,Y,Y,Y,1,0,14,23,0,0,0,0,0,0,기가라이트,60대,Y
경기,단독주택,9,27623430649,488812284,M,N,Y,Y,N,1,0,7,30,0,0,0,0,0,0,기가라이트,20대,Y
강원,아파트,9,81797115301,9626544392,F,N,Y,Y,N,1,0,35,2,0,0,0,0,0,0,광랜,50대,Y
충북,아파트,9,1248357359,15280215432,F,N,Y,Y,Unknown,1,0,138,0,0,0,0,0,0,0,기가라이트,60대,Y
충북,아파트,9,11584033836,563819517,M,N,N,Y,N,1,0,20,17,0,0,0,0,0,0,광랜,50대,Y
서울,아파트,9,4120558575,141571101,M,N,Y,Y,N,1,0,47,0,0,0,0,0,0,0,기가라이트,30대,Y
경기,아파트,9,14018563269,751935849,F,N,Y,Y,N,1,0,15,22,0,0,0,0,0,0,기가라이트,60대,Y
경기,단독주택,9,18500005112,1.46E+11,M,N,Y,Y,N,1,0,121,0,0,0,0,0,0,0,기가라이트,60대,Y
경기,아파트,9,1.61E+11,4671558091,F,Y,Y,Y,N,1,0,49,29,0,1,0,0,0,0,기가라이트,60대,Y
서울,단독주택,9,1.59E+11,17348987636,F,N,Y,Y,N,1,0,9,28,0,0,0,0,0,0,광랜,50대,Y
서울,아파트,9,46510308490,2456793895,M,N,Y,Y,N,1,0,43,0,0,0,0,0,0,0,기가라이트,40대,Y
강원,일반건물,9,5943098267,601986146,M,N,Y,Y,N,1,0,15,22,0,0,0,0,0,0,광랜,60대,Y
서울,일반건물,9,1317404948,22945573607,F,N,Y,Y,N,1,0,96,0,0,0,0,0,0,0,기가라이트,60대,N
부산,일반건물,9,490919426,12474583854,M,Y,Y,Y,Unknown,1,0,129,29,0,0,0,0,0,0,기가라이트,60대,Y
부산,아파트,9,1095236255,28582154235,M,N,Y,Y,N,1,0,51,0,0,0,0,0,0,0,기가,30대,Y
경기,아파트,9,85333596757,6832113123,M,N,Y,Y,N,1,0,5,32,0,0,0,0,0,0,광랜,50대,Y
경기,아파트,9,92249934779,6731536947,F,Y,Y,Y,N,1,0,66,7,0,0,0,0,0,0,기가,60대,Y
서울,단독주택,9,3882205890,55091677193,M,N,Y,Y,N,1,0,193,0,0,0,0,1,0,0,기가라이트,80대,Y
서울,아파트,9,1237210489,54557107,M,Y,Y,Y,N,1,0,306,0,0,0,0,0,0,0,기가라이트,80대,Y
부산,일반건물,9,54479855195,5186263444,M,N,Y,Y,N,1,0,36,1,0,0,1,0,0,0,기가라이트,40대,N
경기,공동주택,9,1.27E+11,3346031214,M,N,Y,Y,N,1,0,25,12,0,0,0,0,0,0,기가라이트,50대,Y
서울,공동주택,9,6606267798,89685414846,M,N,Y,Y,Y,1,0,192,0,0,0,0,0,0,0,광랜,40대,Y
인천,단독주택,9,23295336255,4030614060,M,N,Y,Y,N,1,0,83,0,0,0,0,0,0,0,광랜,40대,Y
경기,아파트,9,33846483710,1662444030,F,N,Y,Y,N,1,0,40,0,0,0,0,0,0,0,광랜,70대,Y
제주,공동주택,9,34478233081,3219537117,M,N,Y,Y,N,1,0,27,10,0,0,0,0,0,0,기가라이트,30대,Y
경기,아파트,9,1.42E+11,17714484539,F,N,Y,Y,N,1,0,27,10,0,0,0,0,0,0,기가라이트,70대,Y
경기,아파트,9,14362079963,1130779046,M,N,Y,Y,N,1,0,7,30,0,1,0,0,0,0,광랜,70대,Y
경기,아파트,9,9924785494,97167784979,F,N,Y,Y,N,1,0,112,0,0,0,0,0,0,0,광랜,60대,Y
경남,아파트,9,22030125448,8767757672,F,N,Y,Y,N,1,0,27,10,0,0,0,0,0,0,광랜,30대,Y
대구,아파트,9,2.81E+11,18183611500,F,N,Y,Y,N,1,0,2,35,0,0,0,0,0,0,광랜,70대,Y
충남,아파트,9,4.43E+11,19833283986,F,Y,Y,Y,N,1,0,88,34,0,0,0,0,0,0,광랜,40대,Y
경기,아파트,9,38831703698,2.32E+11,M,N,Y,Y,N,1,0,42,0,0,0,0,0,0,0,기가라이트,60대,Y
충남,아파트,9,36586246412,1095330562,M,N,Y,Y,N,1,0,19,18,0,0,0,0,0,0,광랜,50대,Y
경기,공동주택,9,30937864360,89488179483,M,Y,Y,Y,N,1,0,93,0,0,0,0,0,0,0,기가라이트,50대,Y
전북,아파트,9,85697264789,3875442322,M,Y,Y,Y,N,1,0,70,5,0,0,0,0,0,0,광랜,40대,Y
부산,단독주택,9,62158726969,2918606087,M,N,Y,Y,N,1,0,45,0,0,0,0,0,0,0,기가라이트,40대,Y
경기,아파트,9,60719079595,4353811545,Unknown,Y,Y,Y,N,1,0,94,0,0,0,0,0,0,0,기가라이트,40대,Y
서울,아파트,9,1.00E+11,670678604,F,N,Y,Y,N,1,0,178,0,0,0,0,0,0,0,기가라이트,50대,Y
경기,아파트,9,1.38E+11,15804245743,M,N,Y,Y,N,1,0,28,9,0,0,0,0,0,0,기가라이트,40대,Y
광주,아파트,9,98814265218,10763605213,M,N,Y,Y,N,1,0,35,2,0,0,0,0,0,0,광랜,50대,Y
인천,아파트,9,312099473,5575258686,F,Y,Y,Y,N,1,0,94,29,0,0,0,0,0,0,광랜,80대,Y
광주,단독주택,9,54780032434,4690283455,F,Y,Y,Y,Unknown,1,0,180,0,0,0,0,0,0,0,기가라이트,40대,Y
부산,공동주택,9,806993918,31304980,M,N,Y,Y,N,1,0,11,26,0,0,0,0,0,0,광랜,40대,N
서울,공동주택,9,10743124707,317621244,M,N,Y,Y,N,1,0,36,1,0,0,0,0,0,0,기가라이트,60대,Y
서울,아파트,9,11342100709,161864160,F,N,Y,Y,Unknown,1,0,294,0,0,0,0,0,0,0,기가라이트,70대,N
경기,공동주택,9,485972255,14230324607,F,Y,Y,Y,N,1,0,69,0,0,0,0,0,0,0,기가라이트,40대,Y
경기,아파트,9,286498966,5283309465,F,N,Y,Y,N,1,0,51,0,0,0,0,0,0,0,광랜,70대,Y
경남,아파트,9,1.20E+11,4549165478,M,N,Y,Y,N,1,0,54,0,0,0,0,0,0,0,기가라이트,50대,Y
인천,아파트,9,1.73E+11,17044239441,F,N,Y,Y,N,1,0,97,0,0,0,0,0,0,0,기가,40대,Y
서울,단독주택,9,2.56E+11,46252088580,F,Y,Y,Y,N,1,0,52,21,0,0,0,0,0,0,광랜,30대,Y
경기,아파트,9,16437482451,605850742,F,N,Y,Y,N,1,0,19,18,0,0,0,0,0,0,광랜,70대,Y
경기,아파트,9,1945737082,54761360,M,N,Y,Y,N,1,1,10,27,0,0,0,0,0,0,기가,30대,Y
경북,아파트,9,35234789433,92378756373,M,Y,Y,Y,N,1,0,47,0,0,0,0,0,0,0,기가라이트,40대,Y
경기,아파트,9,7665336979,66830655999,M,Y,Y,Y,N,1,0,53,32,0,0,0,0,0,0,기가라이트,60대,Y
경기,아파트,9,1.53E+11,2462541824,F,N,N,Y,N,1,0,11,26,0,0,0,0,0,0,기가라이트,40대,Y
서울,단독주택,9,26069446498,1349118656,M,Y,Y,Y,Unknown,1,0,275,0,0,0,0,0,0,0,기가라이트,60대,N
충남,아파트,9,73510995902,2552951843,F,N,Y,Y,N,1,0,12,25,0,0,0,0,0,0,기가라이트,30대,Y
충남,아파트,9,29337090661,426759574,M,N,Y,Y,N,1,0,3,34,0,0,0,0,0,0,기가,40대,Y
서울,단독주택,9,1.09E+11,11235395008,M,N,Y,Y,N,1,0,4,33,0,0,0,0,0,0,기가라이트,50대,Y
부산,공동주택,9,3297579822,77064610202,F,Y,Y,Y,N,1,0,69,6,0,0,0,0,0,0,광랜,50대,Y
제주,ETC,9,1724177056,91808577,F,N,Y,Y,N,1,0,22,15,1,0,0,0,0,0,광랜,40대,N
서울,아파트,9,48612922526,7582382024,F,N,Y,Y,Unknown,1,0,222,0,0,0,0,1,0,0,기가라이트,50대,Y
대구,아파트,9,8337266408,542490154,M,Y,Y,Y,N,1,0,152,0,0,0,0,0,0,0,기가라이트,70대,Y
전남,공동주택,9,14254212953,286976350,M,N,Y,Y,N,1,0,12,25,0,0,0,0,0,0,광랜,30대,Y
경기,아파트,9,27638441904,1594732915,M,N,Y,Y,N,1,0,10,27,0,0,0,0,0,0,기가,50대,Y
광주,아파트,9,47999519532,709233759,M,N,Y,Y,Unknown,1,0,275,0,0,0,0,0,0,1,기가라이트,60대,N
부산,단독주택,9,5730014840,846557838,M,N,Y,Y,N,1,0,51,0,0,0,0,0,0,0,기가라이트,30대,N
서울,아파트,9,1.40E+11,36599154070,M,N,Y,Y,N,1,0,7,30,0,0,0,0,0,0,광랜,50대,Y
부산,아파트,9,33670906465,795467201,F,N,Y,Y,N,1,0,23,13,0,0,0,0,0,0,기가라이트,70대,Y
서울,단독주택,9,34903775714,2685871760,M,N,Y,Y,N,1,0,30,7,0,0,0,0,0,0,기가라이트,30대,Y
부산,공동주택,9,3.38E+11,13330338934,F,Y,Y,Y,N,1,0,94,30,0,0,0,0,0,0,기가라이트,50대,Y
대구,단독주택,9,70758909228,3296021654,M,N,Y,Y,N,1,0,6,31,0,1,0,0,0,0,기가라이트,30대,Y
경기,아파트,9,34131832452,1453406859,M,N,Y,Y,N,1,0,63,0,0,0,0,0,0,0,기가라이트,50대,Y
경기,아파트,9,1.35E+11,12637508756,F,N,Y,Y,N,1,0,47,0,0,0,0,0,0,0,기가라이트,50대,Y
경북,아파트,9,1.20E+11,3546890831,M,N,Y,Y,N,1,0,23,14,0,0,0,0,0,0,기가라이트,50대,Y
경기,아파트,9,70164728825,5930109952,F,Y,Y,Y,N,1,0,110,0,0,0,0,0,0,0,기가라이트,50대,Y
광주,아파트,9,16478480700,559546245,M,N,Y,Y,N,1,0,7,30,0,0,0,0,0,0,기가라이트,30대,N
대구,아파트,9,18251429530,1343749692,M,N,Y,Y,N,1,0,14,23,0,0,0,0,0,0,기가,50대,Y
인천,공동주택,9,7571014404,84550376347,M,Y,Y,Y,N,1,0,71,4,0,1,0,0,0,0,기가,40대,Y
경기,아파트,9,65469873098,18992800842,M,N,Y,Y,N,1,1,9,28,0,0,0,0,0,0,기가라이트,30대,Y
서울,아파트,9,5127449339,41314417388,M,Y,Y,Y,N,1,0,66,1,0,0,0,0,0,0,기가라이트,40대,Y
경북,아파트,9,71922725957,2007022235,F,N,Y,Y,N,1,0,57,0,0,0,0,0,0,0,광랜,40대,Y
경기,단독주택,9,6360781842,153157753,M,N,Y,Y,N,1,0,75,0,0,0,0,0,0,0,기가라이트,50대,Y
인천,아파트,9,23528082128,9110766045,F,N,Y,Y,N,1,0,21,16,0,0,0,0,0,0,기가라이트,30대,Y
경기,공동주택,9,49014849765,4854682530,F,N,Y,Y,N,1,0,197,0,0,0,0,0,0,0,기가라이트,50대,Y
경기,아파트,9,52173435520,3913105040,F,Y,Y,Y,Unknown,1,0,122,0,0,0,1,0,0,0,기가라이트,40대,Y
경기,아파트,9,243282033,8287167487,F,N,Y,Y,N,1,0,79,0,0,0,0,0,0,0,기가라이트,70대,Y
경기,아파트,9,49746741534,9496575733,F,N,Y,Y,N,1,0,1,36,0,0,0,0,0,0,기가,30대,Y
강원,아파트,9,5620567549,251376696,M,N,Y,Y,N,1,0,2,35,0,0,0,0,0,0,기가라이트,60대,Y
서울,공동주택,9,95293302165,5685816150,F,N,Y,Y,N,1,0,45,0,0,0,0,0,0,0,기가,30대,N
경남,아파트,9,2.41E+11,8438480142,F,N,Y,Y,N,1,0,1,36,0,0,0,0,0,0,기가라이트,40대,Y
제주,일반건물,9,11904076630,875232949,M,N,Y,Y,Unknown,1,1,131,0,0,0,0,0,1,0,광랜,80대,N
광주,아파트,9,1.09E+11,10182826545,M,N,Y,Y,N,1,0,21,16,0,0,0,0,0,0,기가라이트,30대,Y
대전,아파트,9,12589153664,1.11E+11,F,Y,Y,Y,N,1,0,86,9,0,0,0,0,0,0,기가라이트,60대,Y
인천,아파트,9,30579097646,6595924013,F,N,Y,Y,N,1,1,4,33,0,0,0,0,0,0,기가라이트,40대,Y
경남,아파트,9,88799239810,5117150274,M,Y,Y,Y,Unknown,1,0,147,0,0,0,0,0,0,0,기가라이트,40대,Y
부산,아파트,9,2558868370,146340098,M,N,Y,Y,N,1,0,31,6,0,1,0,0,0,0,기가,40대,Y
서울,공동주택,9,37152658423,3833508572,F,N,Y,Y,N,2,0,35,2,0,0,0,0,0,0,기가라이트,50대,Y
경기,단독주택,9,35747973413,5013299782,M,Y,Y,Y,N,1,0,43,34,0,0,0,0,0,0,기가라이트,50대,Y
대구,아파트,9,95753507857,6523158129,M,N,Y,Y,N,1,1,9,28,0,0,0,0,0,0,기가,30대,Y
전북,아파트,9,29950593899,2.28E+11,M,N,Y,Y,N,1,0,212,0,0,0,0,0,0,0,기가라이트,60대,Y
인천,아파트,9,70494239093,3231897965,F,Y,Y,Y,N,1,0,91,0,0,0,0,0,0,0,기가라이트,30대,Y
제주,공동주택,9,70448106704,1882846271,M,Y,N,Y,N,1,0,36,1,0,0,0,0,0,0,기가라이트,60대,Y
경북,아파트,9,71935479129,1362835090,F,N,Y,Y,N,1,0,43,0,0,0,0,0,0,0,광랜,30대,Y
경기,아파트,9,52556588354,5010040271,F,N,Y,Y,N,1,1,13,24,0,0,0,0,0,0,기가,40대,Y
경남,아파트,9,19031049205,1.75E+11,M,Y,Y,Y,N,1,0,109,0,0,0,0,0,0,0,광랜,70대,Y
서울,아파트,9,2.35E+11,12730043616,M,Y,Y,Y,N,1,0,111,0,0,1,0,0,0,0,기가라이트,50대,Y
인천,아파트,9,13088005031,324143946,M,N,Y,Y,N,1,0,21,16,0,1,0,0,0,0,기가라이트,50대,Y
서울,공동주택,9,25310202706,2317321425,F,N,Y,Y,N,1,0,15,0,0,0,0,0,0,0,기가라이트,20대,N
경기,공동주택,9,30568198778,2100648384,M,N,Y,Y,N,1,0,12,25,0,0,0,0,0,0,기가라이트,50대,Y
충북,아파트,9,4471036407,48439139,M,N,Y,Y,N,1,0,70,0,0,0,0,0,0,0,기가라이트,50대,Y
광주,아파트,9,19863297328,404687632,M,N,Y,Y,N,1,1,27,10,0,0,0,0,0,0,기가라이트,30대,Y
대구,아파트,9,1.53E+11,28667895227,F,N,Y,Y,N,1,0,26,11,0,0,0,0,0,0,기가라이트,50대,Y
경기,아파트,9,28887721436,10186983652,M,N,Y,Y,N,1,0,53,0,0,0,0,0,0,0,기가라이트,50대,Y
